,folder,name,width,height,depth,R,G,B
982,penguin,749,768,1024,3,0.5264907507040045,0.4982678778444532,0.3785232915408877
983,penguin,2868,1071,1600,3,0.5645541661864228,0.491980541747695,0.2593490591717572
984,penguin,10095,375,500,3,0.4478714624978829,0.4375193635623704,0.4223661822751522
985,penguin,8795,500,333,3,0.4791162550212783,0.4652316748200293,0.4251726524281111
986,penguin,8600,500,333,3,0.5142211044420611,0.4721853229332391,0.4321294896748193
987,penguin,7153,500,391,3,0.4059510481507466,0.4683427478259444,0.5605530271698774
988,penguin,1195,384,282,3,0.3664840029512375,0.391224875354931,0.3325382878350884
989,penguin,8627,334,500,3,0.5133286614255473,0.4605434716161359,0.3799614021067308
990,penguin,12953,375,500,3,0.4525310718588807,0.4952710367838098,0.500052311299059
991,penguin,6204,537,756,3,0.5037753676159786,0.4855786697128763,0.4254200792668068
992,penguin,10175,344,500,3,0.545377621616825,0.510088244714829,0.4254700783013059
993,penguin,1422,480,320,3,0.398181789941379,0.4862253927532421,0.364307495009901
994,penguin,12448,334,500,3,0.4708057084988059,0.456145553585439,0.4627157882366767
995,penguin,8376,500,333,3,0.5059941139216928,0.5152951110779967,0.3676220160853026
996,penguin,6409,271,400,3,0.2809831401072049,0.3801351017611231,0.4533627607509209
997,penguin,5896,500,358,3,0.5525501211720644,0.5510368284607979,0.4814001635747418
998,penguin,10146,500,375,3,0.3870597837746511,0.3793763632595585,0.3475146969180382
999,penguin,2149,1120,600,3,0.5231405043635806,0.4861195084788132,0.3999666027555735
1000,penguin,342,230,230,3,0.5810151696494176,0.5282608432836724,0.3657423564068361
1001,penguin,6452,500,464,3,0.5330179959250775,0.4823430448229602,0.3866024749592567
1002,penguin,2504,768,1024,3,0.5226578731406759,0.5294789125489074,0.5091894215976028
1003,penguin,727,698,1600,3,0.5536885563976636,0.4861558458325808,0.37358130911892
1004,penguin,700,400,500,3,0.4982549780081601,0.4602820473368386,0.3946358303400732
1005,penguin,8162,800,549,3,0.4292757881615182,0.3448435548941168,0.2871789001036678
1006,penguin,9498,375,500,3,0.4926212161375028,0.4631693899067261,0.344821125720271
1007,penguin,61,500,339,3,0.5759515094584089,0.5181748428997149,0.416135845858167
1008,penguin,2987,427,640,3,0.5677565643722811,0.497318488653123,0.3926652448705616
1009,penguin,9528,500,335,3,0.3527753019015825,0.4264560070603584,0.3291081912216941
1010,penguin,9649,500,386,3,0.4856027633174756,0.4439811101231063,0.3914428872183506
1011,penguin,9677,375,500,3,0.4472350533744416,0.421376542011144,0.3478747320731772
1012,penguin,9982,375,500,3,0.3830533648734925,0.5989942256593634,0.5767515051649135
1013,penguin,48,400,267,3,0.3872391924128702,0.3964274099457056,0.3968012543140011
1014,penguin,13194,374,500,3,0.530786165693014,0.5107124595772473,0.4426233941852602
1015,penguin,8073,565,849,3,0.4261135803860522,0.4052235613440682,0.3496624802477571
1016,penguin,16623,500,375,3,0.5558450017229227,0.4343698159947632,0.2473990416401496
1017,penguin,602,369,551,3,0.4119591507507323,0.4450904083850958,0.5344483389942791
1018,penguin,2008,360,500,3,0.5228889868005436,0.5620972262731445,0.6255209486122402
1019,penguin,8626,334,500,3,0.4292691327810635,0.4389148837676065,0.4075523053864108
1020,penguin,11918,500,375,3,0.5350262953443194,0.5301518313567165,0.3881037298266335
1021,penguin,8616,500,333,3,0.5738913102121339,0.5261048546718539,0.3881344110659347
1022,penguin,617,400,267,3,0.3082862225849934,0.3833558947593304,0.4649562135891635
1023,penguin,6973,1145,730,3,0.4788950194115264,0.4936628869631534,0.5308027052934027
1024,penguin,9409,335,500,3,0.4509893221437587,0.3823878584286032,0.2787736218220785
1025,penguin,1101,1667,2500,3,0.5237055374738374,0.4664326236084407,0.3427376140230356
1026,penguin,5078,2153,1712,3,0.4331586846172621,0.4371131781543225,0.424265210146903
1027,penguin,9220,333,500,3,0.4713385563624037,0.3684832686422511,0.1939424320982349
1028,penguin,8502,375,500,3,0.4575490285027094,0.486856856696589,0.4918442081967972
1029,penguin,9811,332,500,3,0.4484250426425272,0.4401119941721402,0.4380029974137157
1030,penguin,7464,500,375,3,0.547079602773915,0.5267613834866659,0.4764324548964804
1031,penguin,3561,1586,2288,3,0.5779332929356785,0.5402784342188609,0.4590075909140731
1032,penguin,1536,1600,1344,3,0.5978878141145194,0.5317622891436489,0.3974165500672257
1033,penguin,8662,339,500,3,0.5121740580147455,0.4977119819890572,0.384581023752344
1034,penguin,8955,374,500,3,0.5291650161557229,0.5112063680909386,0.4718183480552104
1035,penguin,9722,375,500,3,0.3997235721885824,0.4074262563180743,0.3357846611906163
1036,penguin,1645,400,500,3,0.5040186055422802,0.4977622376795345,0.4807882874492419
1037,penguin,229,480,640,3,0.4146253848195786,0.3636783178371272,0.2487963291745814
1038,penguin,9051,334,500,3,0.4928129153564365,0.4767503370525116,0.4578362404708374
1039,penguin,3728,375,500,3,0.4713463928685267,0.4956297312053769,0.512319608960312
1040,penguin,2375,500,500,3,0.492746836193296,0.4301306678973596,0.3722717141062858
1041,penguin,859,480,640,3,0.5147137792299827,0.4562487372688497,0.3522171251470409
1042,penguin,8567,375,500,3,0.4919109489929998,0.4497198789334727,0.2933986408855084
1043,penguin,9068,333,500,3,0.3570459087425057,0.4520518411446212,0.5259465885479556
1044,penguin,12951,334,500,3,0.5547067552883551,0.4994287360698519,0.4030668416821841
1045,penguin,9961,375,500,3,0.4320216331505179,0.4607303652722515,0.4790329605333907
1046,penguin,9641,375,500,3,0.3740139795458135,0.3722929034611548,0.3487677653866201
1047,penguin,6863,400,500,3,0.5320535719695029,0.4796518714224265,0.3922305553214797
1048,penguin,11140,500,336,3,0.5833089914047811,0.5278918770704629,0.3500954091682334
1049,penguin,10149,500,334,3,0.5652398444883998,0.5093592129580009,0.3896641300217288
1050,penguin,8410,334,500,3,0.4743025074126277,0.4381531686009782,0.2719020247782228
1051,penguin,5172,2192,1712,3,0.5467024973910501,0.5344754228444238,0.5063936205082141
1052,penguin,4459,666,700,3,0.5576868473722497,0.5317132819004422,0.5864823172152293
1053,penguin,7204,399,600,3,0.5344227905331466,0.546409745068401,0.5370154092142736
1054,penguin,182,400,640,3,0.6378663855381448,0.5982850579319338,0.6016063242300548
1055,penguin,18300,500,351,3,0.5926813324139811,0.5031237187105507,0.2878372931313068
1056,penguin,8393,335,500,3,0.353698721328332,0.3901390258972178,0.3746506476444555
1057,penguin,7131,500,360,3,0.4271263251598283,0.4426417034402982,0.4164447554533669
1058,penguin,6939,450,600,3,0.4118205531246892,0.4451804190500919,0.4917706203320026
1059,penguin,8831,500,332,3,0.691288330918464,0.545399543302302,0.3506689598594225
1060,penguin,8641,334,500,3,0.4042887072637274,0.3752353324891601,0.2644653697095276
1061,penguin,9296,500,333,3,0.5521747832410598,0.5274748411479088,0.5047364668559857
1062,penguin,3375,500,375,3,0.4441552347329858,0.44858027641001,0.3808725320611483
1063,penguin,6181,500,375,3,0.4743485463395523,0.4934621122755914,0.422857268586143
1064,penguin,24818,500,334,3,0.4236796092324426,0.4550624933287926,0.3217687213138084
1065,penguin,9814,500,341,3,0.4547829726117951,0.4512077156838966,0.3035039210930552
1066,penguin,8236,333,500,3,0.4437812496288642,0.4630672438569613,0.4664484388546454
1067,penguin,969,400,268,3,0.2710122725845573,0.3649524036255361,0.3089446336338512
1068,penguin,12611,500,375,3,0.5636864121852877,0.5398623413059191,0.5347987377508695
1069,penguin,8394,333,500,3,0.4950762483803449,0.4793581182099072,0.4563388855990916
1070,penguin,12930,500,334,3,0.3957540320998312,0.3559312599103832,0.2463860438549447
1071,penguin,10862,375,500,3,0.4670979090704904,0.4867013860463358,0.5035592192127896
1072,penguin,8338,500,500,3,0.465719244329738,0.4245070688686329,0.3444824036639763
1073,penguin,9512,372,500,3,0.2578356338708758,0.2693888943913705,0.2532879078464388
1074,penguin,9654,375,500,3,0.3805259012107061,0.4150942065277964,0.4812377465676281
1075,penguin,7407,475,362,3,0.4413665171083183,0.4194500218966642,0.3862947538897565
1076,penguin,8565,333,500,3,0.5708483947943488,0.5657024255233185,0.4214130649906529
1077,penguin,10248,375,500,3,0.4367856714987421,0.405356894692704,0.3631779082305019
1078,penguin,12066,334,500,3,0.4710026081982441,0.4550062187422921,0.3364972474849517
1079,penguin,6329,500,333,3,0.54235193871397,0.483559938364725,0.2730549397956593
1080,penguin,893,414,500,3,0.5897928046473297,0.5048457395452863,0.3317683588359547
1081,penguin,8629,500,375,3,0.4494763319200957,0.4485166315459616,0.4041704896671654
1082,penguin,9108,333,500,3,0.4256250868471575,0.4115242278755979,0.335874043972311
1083,penguin,2533,2234,1613,3,0.5563622960928452,0.5243557246635913,0.5049047878048969
1084,penguin,8721,500,400,3,0.5408981036668044,0.506470704313637,0.3844387584481541
1085,penguin,9745,334,500,3,0.4445163195567493,0.4418655341648971,0.4725485508571106
1086,penguin,106,500,333,3,0.4258741650917207,0.4151220045650065,0.3233603270653289
1087,penguin,10076,500,333,3,0.5255777611628643,0.4920920645826176,0.4034139605687689
1088,penguin,9572,500,370,3,0.3374035790018233,0.4138608320241541,0.42749433041779
1089,penguin,12810,375,500,3,0.55859217919086,0.5760559706153164,0.6124327807677555
1090,penguin,1166,300,225,3,0.3750825769133956,0.4347588445910195,0.4979981198662331
1091,penguin,9872,500,364,3,0.4796626649128844,0.4516924106037363,0.4237221562945882
1092,penguin,8415,373,500,3,0.383003410131966,0.3928261198484312,0.3886790934469268
1093,penguin,2261,434,465,3,0.4029928432010409,0.339305898026094,0.284962764112368
1094,penguin,1141,147,220,3,0.5930921432243309,0.558428539955308,0.5271666719122106
1095,penguin,8401,334,500,3,0.5952611307278125,0.5448545806640761,0.4019024056962443
1096,penguin,5887,500,375,3,0.4665275464203574,0.5200418455160116,0.5257477069461947
1097,penguin,22520,500,334,3,0.3936632121831363,0.546238738870238,0.5020239186493457
1098,penguin,10140,375,500,3,0.6135530279158493,0.4515843489633628,0.3955380043844046
1099,penguin,6468,632,432,3,0.3382035889566807,0.3266324910748868,0.3849438282221912
1100,penguin,16443,500,337,3,0.4077932114174641,0.3630641392694851,0.3707042447854732
1101,penguin,8802,500,375,3,0.3779158370890354,0.3920696288086044,0.2748763330665001
1102,penguin,4114,480,640,3,0.5338823479670914,0.4471859528523061,0.259327321322576
1103,penguin,4309,1600,1067,3,0.4825176675487836,0.45651211670565,0.3969693412921501
1104,penguin,9355,500,333,3,0.4049805548989901,0.4134680734819453,0.3814430060279167
1105,penguin,1789,500,400,3,0.5239609040495086,0.5567676216704027,0.6157862760619346
1106,penguin,8368,500,314,3,0.5815198307423751,0.5413824911667415,0.4549624099360911
1107,penguin,8581,375,500,3,0.4514353282700748,0.4656990413961255,0.4510957371487394
1108,penguin,9310,333,500,3,0.5821518324114541,0.5350648766627031,0.4357716333106393
1109,penguin,6826,500,375,3,0.4854070028011205,0.4673733893557423,0.400626050420168
1110,penguin,41,690,612,3,0.4058397976159255,0.3845277002330114,0.4525761059170539
1111,penguin,9845,334,500,3,0.500897760544053,0.4609680142197433,0.4219855785989404
1112,penguin,26427,334,500,3,0.3617717590633375,0.4213202566808993,0.3873342433857903
1113,penguin,8312,375,500,3,0.4899945090812255,0.518075648992821,0.5439376407587995
1114,penguin,1786,1736,2304,3,0.4990729038367113,0.4853443615878082,0.4134676236576235
1115,penguin,9496,374,500,3,0.4786322366309908,0.5352469828749212,0.4729599082398687
1116,penguin,2857,612,792,3,0.5828872044359835,0.5044599850678659,0.4398208433661628
1117,penguin,5273,420,640,3,0.4569548887508093,0.5114176042759004,0.5258881261895094
1118,penguin,6657,400,500,3,0.4517088697500888,0.4530229963519991,0.2988830614711257
1119,penguin,8935,396,500,3,0.4799398288884014,0.4721816871273138,0.4509282552561878
1120,penguin,5396,402,500,3,0.5255060732892048,0.4870620194582901,0.4030671698205977
1121,penguin,8925,333,500,3,0.4008274086367393,0.3377271702829512,0.3033822561882061
1122,penguin,9348,330,500,3,0.5262562301064005,0.5332997213398771,0.4992534580243914
1123,penguin,8905,360,480,3,0.4510479646198272,0.4496586629523991,0.4985962079575816
1124,penguin,436,514,375,3,0.5379790843815306,0.5567785378398128,0.650347446469812
1125,penguin,8197,376,500,3,0.4418957026664722,0.4848876178172296,0.3994679557972675
1126,penguin,1134,375,500,3,0.5173727286765841,0.49926525679677,0.4574219358476563
1127,penguin,9953,500,419,3,0.4918037318500076,0.5227161969174963,0.3994968218871396
1128,penguin,8217,500,332,3,0.4375860020079086,0.4477047144876759,0.3943001618620281
1129,penguin,6014,480,640,3,0.3739786337697662,0.3593837535014006,0.262662035861115
1130,penguin,9487,500,493,3,0.4680748290965655,0.4268940224353871,0.3964316242231834
1131,penguin,5698,500,333,3,0.4858641915542216,0.4771605155604064,0.4827330393477157
1132,penguin,6348,500,400,3,0.5136902292064311,0.4618472425939424,0.4234542238699569
1133,penguin,12749,357,500,3,0.4182901943531956,0.495241314651187,0.4110346076894834
1134,penguin,7086,132,200,3,0.461012633241216,0.45333168838005,0.4042877352283195
1135,penguin,8343,500,335,3,0.5475765615026924,0.475602653069218,0.3169906873364657
1136,penguin,217,337,616,3,0.5875797380985239,0.5438154900784036,0.4369386774841968
1137,penguin,1322,332,500,3,0.3651759965769385,0.4379017365038009,0.4896213795001249
1138,penguin,4626,780,800,3,0.5266352958233567,0.4920740647558454,0.3902282737010132
1139,penguin,8576,500,283,3,0.4386783204438151,0.4350429629740919,0.3479463786025233
1140,penguin,1018,400,400,3,0.4109785019068772,0.4723751049409617,0.5035361093171239
1141,penguin,6802,1500,1050,3,0.5925023293912867,0.5276322804143416,0.3578461065888497
1142,penguin,7536,375,500,3,0.3604549967050354,0.3601510704261114,0.2991807224159425
1143,penguin,9883,498,500,3,0.5301957579981469,0.4867117943459558,0.3669844830210444
1144,penguin,10031,500,338,3,0.3995587936897106,0.3438966811465279,0.2928717283693176
1145,penguin,3585,333,500,3,0.5717649121523998,0.545808170731593,0.4684518401632159
1146,penguin,9164,500,379,3,0.5913295025966077,0.516819822087949,0.3679617617439725
1147,penguin,8709,500,335,3,0.5058663045258744,0.5202109315164314,0.4612669836505386
1148,penguin,9373,500,433,3,0.3290211245743741,0.4021182952159132,0.4163372686507475
1149,penguin,8321,333,500,3,0.4122801527094114,0.3451198733297914,0.3050701238964675
1150,penguin,5361,1600,1071,3,0.4668843109762989,0.4044310090448392,0.3346255296011534
1151,penguin,9574,500,375,3,0.4739563587968464,0.4413971989004102,0.4149903981176587
1152,penguin,16268,334,500,3,0.4733790991735266,0.4948918306663913,0.4673293861935344
1153,penguin,5207,500,375,3,0.5090091564795493,0.5010325086671176,0.4650249420295413
1154,penguin,9128,500,459,3,0.5504219959820651,0.5044236175248938,0.3856814383815209
1155,penguin,9524,500,335,3,0.4558252229091429,0.4594861924420594,0.4117437355332929
1156,penguin,4590,541,800,3,0.4437360822678709,0.5132614036209502,0.5678353159875416
1157,penguin,11324,375,500,3,0.4964403829647214,0.4307542407794088,0.3405163478087505
1158,penguin,10082,375,500,3,0.4139717048009471,0.3454446497024709,0.3284467669010029
1159,penguin,109,1600,1066,3,0.4942178021771165,0.4304327146563436,0.3298489554482157
1160,penguin,8224,500,406,3,0.4905959295908778,0.4784876832688688,0.4178136484571313
1161,penguin,2923,404,500,3,0.4794332303241501,0.4629508585602694,0.4227106241273549
1162,penguin,1845,800,533,3,0.5082949655346126,0.4679057886950691,0.4388551034671151
1163,penguin,233,700,485,3,0.508638543880313,0.5235940164814734,0.5568012563643956
1164,penguin,8993,333,500,3,0.2704387221126392,0.2887645486094511,0.2743260648310771
1165,penguin,3121,300,199,3,0.4987972809834144,0.5035073043097849,0.5504332159500946
1166,penguin,9792,375,500,3,0.2766787649902865,0.2616741690537898,0.1904967980007899
1167,penguin,3980,500,500,3,0.5572963998571441,0.5452676544629403,0.4921811482478376
1168,penguin,8243,500,375,3,0.4675096513034509,0.4503796845141093,0.3886043090206185
1169,penguin,9364,500,375,3,0.4707054155220332,0.4664865493163385,0.4612764706827355
1170,penguin,9820,500,333,3,0.5109282436378807,0.502729870671673,0.4794630788485607
1171,penguin,10293,375,500,3,0.4278026948206209,0.4409844434002795,0.3208535436129916
1172,penguin,2920,500,338,3,0.5021713890408809,0.5178633300455858,0.3838281383577042
1173,penguin,6252,500,375,3,0.4684532997696453,0.453575029307058,0.421601298793823
1174,penguin,9765,324,500,3,0.5384460951616141,0.4308728205942271,0.2874898256786642
1175,penguin,7419,1800,1204,3,0.4412727888733691,0.496531255896542,0.5291444896880226
1176,penguin,8419,375,500,3,0.5075201330193162,0.4691010841995766,0.3890084891457261
1177,penguin,6797,500,375,3,0.5050388438220907,0.4716602473822276,0.3884449514809785
1178,penguin,930,640,428,3,0.3262067032394987,0.2772802626836984,0.2306688556974866
1179,penguin,2875,400,266,3,0.3717512662537753,0.4207789594349606,0.4578511327558605
1180,penguin,9931,375,500,3,0.3771024120777512,0.3663847955742362,0.3291600905974671
1181,penguin,599,348,520,3,0.4527218614258032,0.4468275922726202,0.397943318551556
1182,penguin,9634,500,336,3,0.4664832359613142,0.4500963083724465,0.4317811827364341
1183,penguin,8851,375,500,3,0.4406398095127923,0.4657563576069563,0.3832732758786897
1184,penguin,7137,1586,2285,3,0.4851309987997735,0.4782141813274627,0.4559710950666343
1185,penguin,6633,500,750,3,0.5876845194690427,0.5531832693788334,0.4345639427672531
1186,penguin,576,500,333,3,0.4281974153297682,0.505457229379355,0.3926196182243558
1187,penguin,9174,375,500,3,0.4962806944629984,0.4538150440595112,0.3674426682103575
1188,penguin,11004,500,335,3,0.5016606574471206,0.4713612083479308,0.4860914807817936
1189,penguin,8551,375,500,3,0.4905775157213677,0.4972476513748887,0.4809671616023492
1190,penguin,6405,413,768,3,0.574980756194379,0.5457781429493673,0.4592520389928409
1191,penguin,4198,382,600,3,0.4885030350015361,0.4230859092208859,0.3283929853014697
1192,penguin,321,293,269,3,0.3726471692418676,0.3815265212579838,0.3688480422828623
1193,penguin,9800,334,500,3,0.5226710894968415,0.4782971879999396,0.4242954611712554
1194,penguin,4540,400,600,3,0.5558278105762854,0.5008727561474688,0.3161115718302977
1195,penguin,9867,334,500,3,0.5471076810790435,0.4830150990235692,0.3945795729826154
1196,penguin,2379,65,80,3,0.4304520358868185,0.4787307676693866,0.4595197499289571
1197,penguin,12541,334,500,3,0.6023654090101844,0.5066212895509405,0.3591935051284838
1198,penguin,12774,374,500,3,0.5139275786167071,0.5069519979235588,0.4226899809109778
1199,penguin,9952,375,500,3,0.4050688193900408,0.4448379664854988,0.4306377324012547
1200,penguin,2842,360,541,3,0.4692791426633859,0.4211540791304094,0.387512236625351
1201,penguin,8518,500,333,3,0.4994034036475117,0.5084162181307228,0.5078507822041066
1202,penguin,8526,375,500,3,0.5379935158814548,0.4095921302077447,0.2737940302456992
1203,penguin,9517,334,500,3,0.4736831671882704,0.3767313901423073,0.284866922884407
1204,penguin,8174,581,860,3,0.5277447597894128,0.5306131181171746,0.4336613154517661
1205,penguin,4518,500,375,3,0.2632889896519666,0.5461114832474778,0.7321144876430908
1206,penguin,2447,374,500,3,0.625989974372271,0.5736793452528577,0.4519607843137254
1207,penguin,8535,375,500,3,0.4051034524239143,0.5162304185477872,0.3700451959925074
1208,penguin,11917,375,500,3,0.4894212580731493,0.420990541980377,0.3610115485802871
1209,penguin,2048,114,77,3,0.5071706188043146,0.5266088766612808,0.5499475959648893
1210,penguin,8458,500,375,3,0.4912701850059442,0.496297370347076,0.4804219094642146
1211,penguin,8411,394,500,3,0.5249842719717387,0.5204413699921888,0.4773864966491441
1212,penguin,9119,375,500,3,0.3776051398548083,0.3646954709127621,0.3320386965910656
1213,penguin,5587,427,640,3,0.4737287595722406,0.4266228185628448,0.381918186265495
1214,penguin,1690,500,333,3,0.512593349306884,0.4617061981091774,0.3702955106892773
1215,penguin,7421,375,500,3,0.4349165859948885,0.411800655435192,0.4104468418992651
1216,penguin,4545,768,512,3,0.4496482125323179,0.4415462196773987,0.3774437436808933
1217,penguin,25505,334,500,3,0.4406250657003224,0.6127358556250262,0.4907766713274645
1218,penguin,9367,375,500,3,0.3687445325882686,0.570133546208984,0.4566549917676994
1219,penguin,9695,334,500,3,0.4442093852444806,0.4297282667532748,0.4292750595962105
1220,penguin,1400,1280,1600,3,0.5537992222712771,0.5253722147808366,0.4278316135002531
1221,penguin,9458,375,500,3,0.4211368990332232,0.4538413670864673,0.4028286649318885
1222,penguin,9200,333,500,3,0.4412748680175165,0.4656540352862653,0.4660791154188489
1223,penguin,13216,500,375,3,0.4671082888040997,0.462015927159312,0.3090119079184887
1224,penguin,9198,500,373,3,0.4708079159504291,0.4520192210231491,0.3998876774045413
1225,penguin,2033,500,375,3,0.5060792058197489,0.5237636223386054,0.4447667327505533
1226,penguin,4398,572,800,3,0.4443812189690047,0.509207138916699,0.5462360126405548
1227,penguin,7332,500,400,3,0.4201345470370639,0.3908624066149271,0.2966495007374096
1228,penguin,5731,375,500,3,0.4445926477751354,0.4443369912991987,0.3824439796376417
1229,penguin,9476,334,500,3,0.5551852378709989,0.5085980522963022,0.4342663082577927
1230,penguin,4086,375,500,3,0.5251738112506522,0.4740287691974908,0.3478373477879146
1231,penguin,8875,375,500,3,0.4344514490347738,0.4385938808664013,0.4412041382646013
1232,penguin,8628,340,500,3,0.5003345588736251,0.4137750247873339,0.4372228407366707
1233,penguin,85,500,333,3,0.4777298213713734,0.4309974537089464,0.3036895876000695
1234,penguin,9511,375,500,3,0.4599149197324849,0.4832866051553924,0.4742687165093902
1235,penguin,10089,500,333,3,0.5360797813805263,0.4977489639711507,0.4090145759952218
1236,penguin,9996,375,500,3,0.5298017979462465,0.4935766907316851,0.4559714451142229
1237,penguin,6478,407,500,3,0.5002255491973585,0.4783859639688892,0.4806589322710116
1238,penguin,9140,375,500,3,0.5109284334366055,0.5305142830976667,0.5297141229685087
1239,penguin,8582,334,500,3,0.5689895479992279,0.5387962273517002,0.4446525192355423
1240,penguin,10383,334,500,3,0.4428337727123443,0.4149300100302683,0.3601895987005033
1241,penguin,8260,500,375,3,0.5172229169943293,0.5004934663427452,0.4016042873292401
1242,penguin,9089,360,480,3,0.535309250826631,0.5127795399412185,0.4282344640703394
1243,penguin,8644,368,500,3,0.4934244302417403,0.4493083935119248,0.3063703422724485
1244,penguin,9969,334,500,3,0.4572932602269907,0.3919885376475101,0.2589125431530494
1245,penguin,7149,484,725,3,0.4920353135151407,0.4781957055964288,0.450571155423048
1246,penguin,18871,334,500,3,0.577011186800385,0.5581702474869147,0.4396565650522033
1247,penguin,8744,500,394,3,0.4891394485019262,0.4904927592166315,0.6113749513463204
1248,penguin,7987,333,500,3,0.3678698427659483,0.3231752424203475,0.2849528012224555
1249,penguin,3971,391,500,3,0.4598652505584985,0.526571703239914,0.4323155211532091
1250,penguin,4630,500,350,3,0.4326995476777205,0.4716814694206852,0.5048377296208421
1251,penguin,9110,375,500,3,0.4847100340879293,0.477059551903971,0.41755892550185
1252,penguin,6576,375,500,3,0.5036197737420801,0.4955799501518779,0.4310533014085722
1253,penguin,27055,500,355,3,0.3946013296284246,0.4181682641904114,0.3849013748801701
1254,penguin,9187,333,500,3,0.4902428866930307,0.4613948861974138,0.41743584801541
1255,penguin,1455,375,500,3,0.4748345222292556,0.4513930595556196,0.4534593445636298
1256,penguin,2599,375,500,3,0.4886108671331074,0.4930236403701649,0.4111066243123515
1257,penguin,1401,188,200,3,0.5797795595922326,0.54966058799877,0.479928569739114
1258,penguin,197,375,500,3,0.524792961278936,0.5351505739761994,0.5384695450030845
1259,penguin,5770,500,375,3,0.4165588281668597,0.4565715847158279,0.416322104288355
1260,penguin,11331,500,374,3,0.5529759264188331,0.5101314583148492,0.4347572113753672
1261,penguin,26564,500,354,3,0.444568896530275,0.4314082631805173,0.3250461104063796
1262,penguin,416,400,270,3,0.4322401241730886,0.4597285449334007,0.5197662828409058
1263,penguin,2608,500,400,3,0.4852248073819377,0.4648652170841402,0.4190253762679732
1264,penguin,8879,375,500,3,0.471880904658456,0.5940151887599814,0.5520403418171325
1265,penguin,8485,333,500,3,0.4695265299000234,0.4666620062612006,0.4405433599247398
1266,penguin,9747,375,500,3,0.4800534723579657,0.4625287247752198,0.4314150540342812
1267,penguin,25703,371,500,3,0.5143943142832391,0.4466847757077775,0.3552766019559188
1268,penguin,9176,312,500,3,0.4962432870535066,0.4718219227720905,0.3649773509583857
1269,penguin,9951,375,500,3,0.4330607961102943,0.4558476321124493,0.4887061839559367
1270,penguin,1895,944,472,3,0.4496539139271723,0.4284569093775676,0.3867614729590457
1271,penguin,8708,500,375,3,0.4901462312658813,0.4901270327893621,0.4367409768236507
1272,penguin,8541,375,500,3,0.4595665675242629,0.44208975615208,0.3957013241147276
1273,penguin,8876,333,500,3,0.533034643960019,0.4852487424698464,0.2912723766574646
1274,penguin,1603,90,120,3,0.3997481413314606,0.4698326592884992,0.4779308841692297
1275,penguin,8521,500,352,3,0.4797282796404833,0.4769883360094071,0.4838608362532858
1276,penguin,8864,334,500,3,0.4102219295388017,0.4471640260939724,0.5094513003200447
1277,penguin,6998,375,500,3,0.4704008451178864,0.476367628097263,0.3949848829810571
1278,penguin,8843,333,500,3,0.348020708390063,0.3673435429698333,0.3351880953766758
1279,penguin,13737,375,500,3,0.433022156788329,0.4209665233570407,0.3887225233460741
1280,penguin,13897,375,500,3,0.4840733516467257,0.4758206572698503,0.4519667450439276
1281,penguin,6852,380,500,3,0.3340680482420778,0.3337392429322613,0.2846759550150842
1282,penguin,444,394,300,3,0.7095091672623528,0.654897422223567,0.472065536817183
1283,penguin,458,175,115,3,0.3876062981451142,0.494211523236912,0.4051347967273792
1284,penguin,8653,500,333,3,0.5204174948471605,0.4561045452178893,0.3760589735972485
1285,penguin,8992,500,375,3,0.4242981661128081,0.4196310110765128,0.3745888513506842
1286,penguin,3286,600,800,3,0.481620867813857,0.4344170734182319,0.4004602473131241
1287,penguin,11206,500,361,3,0.4170804248609037,0.4545718374463351,0.4494904210489039
1288,penguin,8471,361,500,3,0.4942763703518429,0.4646105355406654,0.3612686329047428
1289,penguin,3445,500,375,3,0.400273270553736,0.3980308178370317,0.3976726609152747
1290,penguin,5592,293,220,3,0.3928909338767584,0.3904932290836783,0.3893765613454429
1291,penguin,5577,1200,1600,3,0.5229056844200364,0.4643428829533499,0.3258903767518806
1292,penguin,9314,333,500,3,0.514880274163774,0.4753354957606137,0.350347302862956
1293,penguin,4121,375,500,3,0.5166609018002437,0.4508183921130789,0.3595556674474777
1294,penguin,8964,375,500,3,0.4463556143457922,0.4187206302573209,0.412404821124209
1295,penguin,7608,500,459,3,0.485328628396018,0.5252187508965201,0.3273053433439818
1296,penguin,8412,386,500,3,0.3787110955493309,0.4463042933222672,0.4577555157865615
1297,penguin,8221,500,375,3,0.4797819237223915,0.4835658140583725,0.3581173433228713
1298,penguin,9624,500,375,3,0.4356680184972882,0.4301504422177352,0.3779455763146753
1299,penguin,8372,376,500,3,0.528231177209677,0.4627013635272495,0.399913263956715
1300,ostrich,7190,334,500,3,0.5937706588112553,0.5073713216115867,0.4020717419988339
1301,ostrich,4825,500,375,3,0.5260836904298143,0.5215438254772108,0.4593726788728736
1302,ostrich,27921,334,500,3,0.4124240560969399,0.4596418789245188,0.515312253504506
1303,ostrich,31754,500,363,3,0.4688681844746768,0.517295974695909,0.2658604161848663
1304,ostrich,13612,374,500,3,0.4528230459268504,0.5202110748965918,0.3072370242627908
1305,ostrich,1424,334,500,3,0.3533556921183999,0.3703780503899436,0.3110032028420409
1306,ostrich,10369,500,353,3,0.4877613512016865,0.4601401228606403,0.454461746235586
1307,ostrich,6437,532,350,3,0.4846982669422194,0.3852332771374885,0.2510600412593388
1308,ostrich,4511,375,500,3,0.5272660426513022,0.4838235578900124,0.4842161020569269
