,folder,name,width,height,depth,R,G,B
1148,n02056570,9373,500,433,3,0.3290211245743741,0.40211829521591325,0.41633726865074755
1149,n02056570,8321,333,500,3,0.4122801527094114,0.3451198733297914,0.3050701238964675
1150,n02056570,5361,1600,1071,3,0.4668843109762989,0.40443100904483925,0.33462552960115344
1151,n02056570,9574,500,375,3,0.4739563587968464,0.4413971989004102,0.4149903981176587
1152,n02056570,16268,334,500,3,0.47337909917352666,0.4948918306663913,0.4673293861935344
1153,n02056570,5207,500,375,3,0.5090091564795493,0.5010325086671176,0.4650249420295413
1154,n02056570,9128,500,459,3,0.5504219959820651,0.5044236175248938,0.38568143838152097
1155,n02056570,9524,500,335,3,0.4558252229091429,0.4594861924420594,0.4117437355332929
1156,n02056570,4590,541,800,3,0.4437360822678709,0.5132614036209502,0.5678353159875416
1157,n02056570,11324,375,500,3,0.4964403829647214,0.4307542407794088,0.3405163478087505
1158,n02056570,10082,375,500,3,0.41397170480094714,0.3454446497024709,0.32844676690100294
1159,n02056570,109,1600,1066,3,0.4942178021771165,0.43043271465634364,0.3298489554482157
1160,n02056570,8224,500,406,3,0.49059592959087783,0.4784876832688688,0.4178136484571313
1161,n02056570,2923,404,500,3,0.47943323032415014,0.46295085856026946,0.42271062412735494
1162,n02056570,1845,800,533,3,0.5082949655346126,0.46790578869506916,0.43885510346711515
1163,n02056570,233,700,485,3,0.508638543880313,0.5235940164814734,0.5568012563643956
1164,n02056570,8993,333,500,3,0.27043872211263925,0.28876454860945117,0.27432606483107713
1165,n02056570,3121,300,199,3,0.49879728098341447,0.5035073043097849,0.5504332159500946
1166,n02056570,9792,375,500,3,0.27667876499028654,0.2616741690537898,0.1904967980007899
1167,n02056570,3980,500,500,3,0.5572963998571441,0.5452676544629403,0.4921811482478376
1168,n02056570,8243,500,375,3,0.4675096513034509,0.45037968451410937,0.38860430902061854
1169,n02056570,9364,500,375,3,0.47070541552203327,0.4664865493163385,0.4612764706827355
1170,n02056570,9820,500,333,3,0.5109282436378807,0.502729870671673,0.4794630788485607
1171,n02056570,10293,375,500,3,0.42780269482062094,0.44098444340027954,0.3208535436129916
1172,n02056570,2920,500,338,3,0.5021713890408809,0.5178633300455858,0.3838281383577042
1173,n02056570,6252,500,375,3,0.46845329976964534,0.45357502930705806,0.421601298793823
1174,n02056570,9765,324,500,3,0.5384460951616141,0.4308728205942271,0.2874898256786642
1175,n02056570,7419,1800,1204,3,0.4412727888733691,0.496531255896542,0.5291444896880226
1176,n02056570,8419,375,500,3,0.5075201330193162,0.46910108419957663,0.3890084891457261
1177,n02056570,6797,500,375,3,0.5050388438220907,0.4716602473822276,0.3884449514809785
1178,n02056570,930,640,428,3,0.3262067032394987,0.2772802626836984,0.23066885569748663
1179,n02056570,2875,400,266,3,0.37175126625377536,0.42077895943496063,0.45785113275586053
1180,n02056570,9931,375,500,3,0.37710241207775125,0.3663847955742362,0.3291600905974671
1181,n02056570,599,348,520,3,0.4527218614258032,0.44682759227262026,0.397943318551556
1182,n02056570,9634,500,336,3,0.4664832359613142,0.4500963083724465,0.4317811827364341
1183,n02056570,8851,375,500,3,0.4406398095127923,0.4657563576069563,0.38327327587868976
1184,n02056570,7137,1586,2285,3,0.48513099879977356,0.4782141813274627,0.45597109506663436
1185,n02056570,6633,500,750,3,0.5876845194690427,0.5531832693788334,0.4345639427672531
1186,n02056570,576,500,333,3,0.42819741532976824,0.505457229379355,0.39261961822435587
1187,n02056570,9174,375,500,3,0.4962806944629984,0.45381504405951123,0.36744266821035754
1188,n02056570,11004,500,335,3,0.5016606574471206,0.4713612083479308,0.4860914807817936
1189,n02056570,8551,375,500,3,0.49057751572136776,0.4972476513748887,0.4809671616023492
1190,n02056570,6405,413,768,3,0.574980756194379,0.5457781429493673,0.4592520389928409
1191,n02056570,4198,382,600,3,0.48850303500153613,0.4230859092208859,0.32839298530146976
1192,n02056570,321,293,269,3,0.37264716924186764,0.38152652125798386,0.36884804228286233
1193,n02056570,9800,334,500,3,0.5226710894968415,0.4782971879999396,0.4242954611712554
1194,n02056570,4540,400,600,3,0.5558278105762854,0.5008727561474688,0.3161115718302977
1195,n02056570,9867,334,500,3,0.5471076810790435,0.48301509902356926,0.3945795729826154
1196,n02056570,2379,65,80,3,0.4304520358868185,0.47873076766938666,0.4595197499289571
1197,n02056570,12541,334,500,3,0.6023654090101844,0.5066212895509405,0.35919350512848386
1198,n02056570,12774,374,500,3,0.5139275786167071,0.5069519979235588,0.4226899809109778
1199,n02056570,9952,375,500,3,0.40506881939004086,0.4448379664854988,0.43063773240125475
1200,n02056570,2842,360,541,3,0.46927914266338594,0.4211540791304094,0.38751223662535106
1201,n02056570,8518,500,333,3,0.49940340364751173,0.5084162181307228,0.5078507822041066
1202,n02056570,8526,375,500,3,0.5379935158814548,0.40959213020774476,0.2737940302456992
1203,n02056570,9517,334,500,3,0.47368316718827047,0.37673139014230733,0.28486692288440707
1204,n02056570,8174,581,860,3,0.5277447597894128,0.5306131181171746,0.43366131545176617
1205,n02056570,4518,500,375,3,0.2632889896519666,0.5461114832474778,0.7321144876430908
1206,n02056570,2447,374,500,3,0.625989974372271,0.5736793452528577,0.45196078431372544
1207,n02056570,8535,375,500,3,0.4051034524239143,0.5162304185477872,0.3700451959925074
1208,n02056570,11917,375,500,3,0.48942125807314935,0.420990541980377,0.3610115485802871
1209,n02056570,2048,114,77,3,0.5071706188043146,0.5266088766612808,0.5499475959648893
1210,n02056570,8458,500,375,3,0.4912701850059442,0.49629737034707605,0.48042190946421465
1211,n02056570,8411,394,500,3,0.5249842719717387,0.5204413699921888,0.4773864966491441
1212,n02056570,9119,375,500,3,0.37760513985480837,0.3646954709127621,0.3320386965910656
1213,n02056570,5587,427,640,3,0.4737287595722406,0.4266228185628448,0.381918186265495
1214,n02056570,1690,500,333,3,0.512593349306884,0.4617061981091774,0.3702955106892773
1215,n02056570,7421,375,500,3,0.4349165859948885,0.411800655435192,0.41044684189926517
1216,n02056570,4545,768,512,3,0.44964821253231796,0.44154621967739877,0.37744374368089334
1217,n02056570,25505,334,500,3,0.4406250657003224,0.6127358556250262,0.49077667132746455
1218,n02056570,9367,375,500,3,0.3687445325882686,0.570133546208984,0.45665499176769947
1219,n02056570,9695,334,500,3,0.4442093852444806,0.42972826675327486,0.4292750595962105
1220,n02056570,1400,1280,1600,3,0.5537992222712771,0.5253722147808366,0.42783161350025317
1221,n02056570,9458,375,500,3,0.42113689903322327,0.4538413670864673,0.4028286649318885
1222,n02056570,9200,333,500,3,0.4412748680175165,0.4656540352862653,0.4660791154188489
1223,n02056570,13216,500,375,3,0.46710828880409977,0.46201592715931206,0.3090119079184887
1224,n02056570,9198,500,373,3,0.47080791595042915,0.4520192210231491,0.3998876774045413
1225,n02056570,2033,500,375,3,0.5060792058197489,0.5237636223386054,0.44476673275055334
1226,n02056570,4398,572,800,3,0.44438121896900473,0.509207138916699,0.5462360126405548
1227,n02056570,7332,500,400,3,0.4201345470370639,0.3908624066149271,0.29664950073740964
1228,n02056570,5731,375,500,3,0.4445926477751354,0.44433699129919874,0.3824439796376417
1229,n02056570,9476,334,500,3,0.5551852378709989,0.5085980522963022,0.4342663082577927
1230,n02056570,4086,375,500,3,0.5251738112506522,0.4740287691974908,0.34783734778791464
1231,n02056570,8875,375,500,3,0.43445144903477384,0.43859388086640133,0.4412041382646013
1232,n02056570,8628,340,500,3,0.5003345588736251,0.4137750247873339,0.4372228407366707
1233,n02056570,85,500,333,3,0.47772982137137343,0.4309974537089464,0.3036895876000695
1234,n02056570,9511,375,500,3,0.4599149197324849,0.4832866051553924,0.4742687165093902
1235,n02056570,10089,500,333,3,0.5360797813805263,0.49774896397115076,0.4090145759952218
1236,n02056570,9996,375,500,3,0.5298017979462465,0.4935766907316851,0.45597144511422294
1237,n02056570,6478,407,500,3,0.5002255491973585,0.4783859639688892,0.4806589322710116
1238,n02056570,9140,375,500,3,0.5109284334366055,0.5305142830976667,0.5297141229685087
1239,n02056570,8582,334,500,3,0.5689895479992279,0.5387962273517002,0.44465251923554233
1240,n02056570,10383,334,500,3,0.44283377271234436,0.41493001003026836,0.3601895987005033
1241,n02056570,8260,500,375,3,0.5172229169943293,0.5004934663427452,0.4016042873292401
1242,n02056570,9089,360,480,3,0.535309250826631,0.5127795399412185,0.42823446407033944
1243,n02056570,8644,368,500,3,0.4934244302417403,0.4493083935119248,0.3063703422724485
1244,n02056570,9969,334,500,3,0.4572932602269907,0.3919885376475101,0.25891254315304946
1245,n02056570,7149,484,725,3,0.49203531351514074,0.4781957055964288,0.450571155423048
1246,n02056570,18871,334,500,3,0.577011186800385,0.5581702474869147,0.4396565650522033
1247,n02056570,8744,500,394,3,0.4891394485019262,0.4904927592166315,0.6113749513463204
1248,n02056570,7987,333,500,3,0.36786984276594836,0.32317524242034756,0.2849528012224555
1249,n02056570,3971,391,500,3,0.4598652505584985,0.526571703239914,0.43231552115320915
1250,n02056570,4630,500,350,3,0.43269954767772056,0.47168146942068523,0.5048377296208421
1251,n02056570,9110,375,500,3,0.48471003408792934,0.47705955190397104,0.41755892550185003
1252,n02056570,6576,375,500,3,0.5036197737420801,0.49557995015187795,0.43105330140857223
1253,n02056570,27055,500,355,3,0.39460132962842465,0.4181682641904114,0.3849013748801701
1254,n02056570,9187,333,500,3,0.49024288669303073,0.46139488619741387,0.41743584801541006
1255,n02056570,1455,375,500,3,0.4748345222292556,0.4513930595556196,0.4534593445636298
1256,n02056570,2599,375,500,3,0.4886108671331074,0.49302364037016494,0.41110662431235157
1257,n02056570,1401,188,200,3,0.5797795595922326,0.54966058799877,0.479928569739114
1258,n02056570,197,375,500,3,0.524792961278936,0.5351505739761994,0.5384695450030845
1259,n02056570,5770,500,375,3,0.4165588281668597,0.4565715847158279,0.41632210428835503
1260,n02056570,11331,500,374,3,0.5529759264188331,0.5101314583148492,0.43475721137536727
1261,n02056570,26564,500,354,3,0.444568896530275,0.4314082631805173,0.32504611040637965
1262,n02056570,416,400,270,3,0.4322401241730886,0.45972854493340076,0.5197662828409058
1263,n02056570,2608,500,400,3,0.4852248073819377,0.4648652170841402,0.41902537626797326
1264,n02056570,8879,375,500,3,0.47188090465845606,0.5940151887599814,0.5520403418171325
1265,n02056570,8485,333,500,3,0.4695265299000234,0.4666620062612006,0.44054335992473986
1266,n02056570,9747,375,500,3,0.48005347235796575,0.46252872477521983,0.43141505403428126
1267,n02056570,25703,371,500,3,0.5143943142832391,0.44668477570777754,0.3552766019559188
1268,n02056570,9176,312,500,3,0.4962432870535066,0.4718219227720905,0.3649773509583857
1269,n02056570,9951,375,500,3,0.4330607961102943,0.4558476321124493,0.48870618395593673
1270,n02056570,1895,944,472,3,0.44965391392717236,0.42845690937756764,0.3867614729590457
1271,n02056570,8708,500,375,3,0.4901462312658813,0.4901270327893621,0.43674097682365076
1272,n02056570,8541,375,500,3,0.45956656752426295,0.44208975615208,0.39570132411472764
1273,n02056570,8876,333,500,3,0.533034643960019,0.48524874246984645,0.2912723766574646
1274,n02056570,1603,90,120,3,0.3997481413314606,0.46983265928849927,0.4779308841692297
1275,n02056570,8521,500,352,3,0.4797282796404833,0.47698833600940715,0.4838608362532858
1276,n02056570,8864,334,500,3,0.4102219295388017,0.44716402609397243,0.5094513003200447
1277,n02056570,6998,375,500,3,0.47040084511788643,0.476367628097263,0.3949848829810571
1278,n02056570,8843,333,500,3,0.348020708390063,0.3673435429698333,0.3351880953766758
1279,n02056570,13737,375,500,3,0.43302215678832906,0.4209665233570407,0.3887225233460741
1280,n02056570,13897,375,500,3,0.4840733516467257,0.4758206572698503,0.45196674504392764
1281,n02056570,6852,380,500,3,0.3340680482420778,0.3337392429322613,0.2846759550150842
1282,n02056570,444,394,300,3,0.7095091672623528,0.654897422223567,0.472065536817183
1283,n02056570,458,175,115,3,0.3876062981451142,0.494211523236912,0.40513479672737923
1284,n02056570,8653,500,333,3,0.5204174948471605,0.4561045452178893,0.3760589735972485
1285,n02056570,8992,500,375,3,0.42429816611280813,0.41963101107651285,0.37458885135068426
1286,n02056570,3286,600,800,3,0.48162086781385705,0.4344170734182319,0.4004602473131241
1287,n02056570,11206,500,361,3,0.4170804248609037,0.45457183744633517,0.44949042104890397
1288,n02056570,8471,361,500,3,0.4942763703518429,0.4646105355406654,0.36126863290474287
1289,n02056570,3445,500,375,3,0.400273270553736,0.3980308178370317,0.3976726609152747
1290,n02056570,5592,293,220,3,0.3928909338767584,0.39049322908367834,0.38937656134544296
1291,n02056570,5577,1200,1600,3,0.5229056844200364,0.4643428829533499,0.3258903767518806
1292,n02056570,9314,333,500,3,0.514880274163774,0.4753354957606137,0.35034730286295607
1293,n02056570,4121,375,500,3,0.5166609018002437,0.4508183921130789,0.3595556674474777
1294,n02056570,8964,375,500,3,0.44635561434579224,0.4187206302573209,0.412404821124209
1295,n02056570,7608,500,459,3,0.485328628396018,0.5252187508965201,0.32730534334398187
1296,n02056570,8412,386,500,3,0.3787110955493309,0.4463042933222672,0.4577555157865615
1297,n02056570,8221,500,375,3,0.4797819237223915,0.4835658140583725,0.3581173433228713
1298,n02056570,9624,500,375,3,0.4356680184972882,0.4301504422177352,0.37794557631467535
1299,n02056570,8372,376,500,3,0.528231177209677,0.4627013635272495,0.39991326395671506
1300,n01518878,7190,334,500,3,0.5937706588112553,0.5073713216115867,0.40207174199883394
1301,n01518878,4825,500,375,3,0.5260836904298143,0.5215438254772108,0.45937267887287364
1302,n01518878,27921,334,500,3,0.4124240560969399,0.4596418789245188,0.515312253504506
1303,n01518878,31754,500,363,3,0.4688681844746768,0.517295974695909,0.2658604161848663
1304,n01518878,13612,374,500,3,0.45282304592685046,0.5202110748965918,0.30723702426279087
1305,n01518878,1424,334,500,3,0.3533556921183999,0.3703780503899436,0.3110032028420409
1306,n01518878,10369,500,353,3,0.48776135120168657,0.4601401228606403,0.45446174623558605
1307,n01518878,6437,532,350,3,0.48469826694221946,0.3852332771374885,0.2510600412593388
1308,n01518878,4511,375,500,3,0.5272660426513022,0.48382355789001247,0.4842161020569269
1309,n01518878,315,500,485,3,0.5594350776160514,0.5594474049049997,0.5265000017200868
1310,n01518878,6003,357,500,3,0.48819792203259105,0.4789711731572723,0.32932781412048845
1311,n01518878,4197,353,500,3,0.39456663794789837,0.3828812208390043,0.23278757268137568
1312,n01518878,20457,336,500,3,0.5664877837220678,0.47657039872929835,0.37912838326860204
1313,n01518878,4043,375,500,3,0.41069896348380974,0.4236008345610912,0.36866910475524406
1314,n01518878,1765,500,375,3,0.42522826656368506,0.48614322536040344,0.3375205398348118
1315,n01518878,18500,335,500,3,0.31758787191800464,0.45358767959247415,0.26741762978356576
1316,n01518878,35,333,500,3,0.5523305825899877,0.4781753120976663,0.365169380943278
1317,n01518878,33734,375,500,3,0.5032670718697088,0.49192363206550493,0.4310652786821632
1318,n01518878,26187,500,375,3,0.5256453252844009,0.5050493397927708,0.4302159377253625
1319,n01518878,11772,500,375,3,0.4982395721925133,0.48670792632204396,0.36433283422459894
1320,n01518878,992,375,500,3,0.4824208738613556,0.5039934624927678,0.3665240329807259
1321,n01518878,8898,500,334,3,0.5018441869728972,0.43465665046499313,0.3804178014391736
1322,n01518878,2,333,500,3,0.5623206093378372,0.5111250778965716,0.44521246527984104
1323,n01518878,37852,334,500,3,0.5407297749436468,0.49269001727629214,0.42571540212157205
1324,n01518878,35954,500,375,3,0.5974145400866645,0.5712993818437513,0.43920307742015674
1325,n01518878,20473,500,340,3,0.5168713069375512,0.4812669324880494,0.2660739746450001
1326,n01518878,10354,375,500,3,0.5523097675003263,0.531550733769851,0.39251043887596954
1327,n01518878,33102,500,333,3,0.5003830504795411,0.4618276828754993,0.4544711017929516
1328,n01518878,302,359,500,3,0.5639836320981748,0.5119504190622852,0.520054870067703
1329,n01518878,619,333,500,3,0.5795508278480982,0.5753518519184243,0.45548481569490235
1330,n01518878,24532,400,500,3,0.4052790800667207,0.39644783674832523,0.36143777236896796
1331,n01518878,26889,500,354,3,0.4680850022886245,0.40680255403905763,0.3508221877556473
1332,n01518878,5959,500,375,3,0.5487268372006973,0.4779211336910198,0.42166333972754805
1333,n01518878,2476,500,375,3,0.4551415848102293,0.44459073231422436,0.3820219627564086
1334,n01518878,8460,500,333,3,0.3722882054211271,0.4207279161455307,0.3567576972191857
1335,n01518878,2528,500,375,3,0.410422718187468,0.4659161254638227,0.3646133314774319
1336,n01518878,2389,333,500,3,0.5022435247256334,0.44595270781341645,0.394839358471755
1337,n01518878,18298,335,500,3,0.5305228478616996,0.5403512303124842,0.514960974409724
1338,n01518878,4031,499,750,3,0.38160932119439595,0.38762092551535454,0.2822573391826659
1339,n01518878,2934,375,500,3,0.5716606995186676,0.4946740400669771,0.442006908626048
1340,n01518878,568,333,500,3,0.601569870344676,0.4675703937941362,0.30499942038130545
1341,n01518878,20401,375,500,3,0.5768391026607655,0.5872522285189954,0.5127290874271538
1342,n01518878,3169,400,500,3,0.5217054596426142,0.533723219201545,0.4910417853452151
1343,n01518878,37239,375,500,3,0.5220632185408562,0.4878294735559559,0.25960940967598756
1344,n01518878,14148,334,500,3,0.4441809456515339,0.47035712182771006,0.42877392097980344
1345,n01518878,14659,449,500,3,0.5712398858072396,0.5222646220050635,0.3079771165804588
1346,n01518878,33692,333,500,3,0.5212660163322175,0.4130225581019336,0.2788125308150339
1347,n01518878,2783,375,500,3,0.3930202835823874,0.47996739629398366,0.3149164449842755
1348,n01518878,5576,375,500,3,0.49044785540151975,0.4740957851077068,0.2529972545224477
1349,n01518878,2593,375,500,3,0.3936154304241382,0.4199695074880346,0.38348006131586493
1350,n01518878,9784,400,500,3,0.5560768080147493,0.42142461242332535,0.28673167828140517
1351,n01518878,28049,500,334,3,0.547100615317389,0.5012773806075941,0.46973144012723
1352,n01518878,2611,375,500,3,0.5918324062876951,0.5477975291217181,0.5403029046922478
1353,n01518878,4484,500,375,3,0.44141601979015616,0.45125469790407,0.4283453509357338
1354,n01518878,27837,375,500,3,0.5106070271405295,0.5447681851648073,0.19831272077761564
1355,n01518878,18892,500,334,3,0.343240993490716,0.39239283678795334,0.44019257881633017
1356,n01518878,404,500,439,3,0.5123337423422577,0.43369775357994567,0.3101295641931684
1357,n01518878,5105,375,500,3,0.5878098756527113,0.5452540999205502,0.5188707912295482
1358,n01518878,31833,333,500,3,0.4790877457109195,0.4262428707601302,0.34268943408796926
1359,n01518878,5807,375,500,3,0.5191665574281258,0.5127226613928199,0.3359058914719846
1360,n01518878,12898,340,500,3,0.44933153120200076,0.487324860937019,0.26089419615575055
1361,n01518878,2129,437,500,3,0.5335528808969241,0.5418093319534045,0.474481400140209
1362,n01518878,3249,332,500,3,0.5588987759677566,0.5750669848243328,0.41827049557430374
1363,n01518878,6980,375,500,3,0.5070117006374596,0.4663113137109614,0.4106048122897975
1364,n01518878,23969,363,500,3,0.45066540289652574,0.3937254084868021,0.3325504903748175
1365,n01518878,802,418,500,3,0.487688358075678,0.5011317708319812,0.47535421917763176
1366,n01518878,7290,500,375,3,0.5127333933697656,0.43916038040697464,0.3893034973830585
1367,n01518878,8797,375,500,3,0.5553735164417911,0.5550242252372711,0.4578118297019495
1368,n01518878,3998,300,400,3,0.4022998346195502,0.42995889269839194,0.2314245140845166
1369,n01518878,13129,500,375,3,0.5134655517922356,0.46560653143464015,0.35939647121424206
1370,n01518878,2960,375,500,3,0.44818287604352397,0.4858297639518206,0.40066860411291233
1371,n01518878,3575,334,500,3,0.4516373075111989,0.42115299446582816,0.40656619302349495
1372,n01518878,7041,380,500,3,0.5056518794148436,0.4818408224662677,0.37141746245380164
1373,n01518878,35883,348,500,3,0.4451501207846222,0.5127723231216552,0.31087348034602436
1374,n01518878,33601,333,500,3,0.47429112796041323,0.4225981380608704,0.3781238879916788
1375,n01518878,1496,375,500,3,0.470230497446062,0.4611340014902471,0.44502598115298797
1376,n01518878,1767,375,500,3,0.5653993439221756,0.5154761116491059,0.4314267623469818
1377,n01518878,7590,480,640,3,0.6035774674104845,0.536179823086844,0.3322962431121825
1378,n01518878,2795,400,600,3,0.5222437863723708,0.5755923745144639,0.43305263388733095
1379,n01518878,4173,375,500,3,0.6271364285646331,0.5891177354008076,0.43054887554245375
1380,n01518878,10460,333,500,3,0.4671125068124471,0.4232031345659361,0.36689858997351854
1381,n01518878,5148,400,500,3,0.4505734310978256,0.4181082854728113,0.34746831574794834
1382,n01518878,17626,500,334,3,0.42875655397869156,0.41283651242961233,0.24859181915171583
1383,n01518878,10239,332,500,3,0.4947661762441465,0.40652715841764514,0.3012051733386472
1384,n01518878,3406,500,375,3,0.57077156399141,0.5652900483714322,0.44507971877502134
1385,n01518878,38239,333,500,3,0.4698146180307404,0.44645725177110396,0.37051953459397696
1386,n01518878,3928,333,500,3,0.4672966049963774,0.4848822787770913,0.4558276426660277
1387,n01518878,7156,338,507,3,0.36271245105682315,0.4182534301168958,0.3822001882387881
1388,n01518878,2324,375,500,3,0.6337861984272053,0.5533127499913184,0.46919002023607703
1389,n01518878,21088,500,335,3,0.46800762578399135,0.5441482876345971,0.29575421983898764
1390,n01518878,3428,375,500,3,0.5224324229243151,0.5135507208137644,0.40063782657751046
1391,n01518878,444,500,375,3,0.5131102692912497,0.44824138000149405,0.39821730978424263
1392,n01518878,582,333,500,3,0.3924128719824559,0.45010732396672143,0.3631662078147014
1393,n01518878,5053,500,375,3,0.5391967909885421,0.4698320444319994,0.39425780606758737
1394,n01518878,11908,333,500,3,0.3794373768734061,0.45490269518338255,0.3367533685967286
1395,n01518878,6113,333,500,3,0.5577196303890246,0.5246419468886853,0.4703282320166465
1396,n01518878,1978,375,500,3,0.43027541682981263,0.41427532190849853,0.31784407328452796
1397,n01518878,134,668,590,3,0.6223368750049081,0.5210262209343417,0.3643111109263363
1398,n01518878,23432,375,500,3,0.4983753200612614,0.5265733923243886,0.4287423480527185
1399,n01518878,8812,500,452,3,0.45161333208479426,0.4815738759391499,0.37416329580394553
1400,n01518878,4434,334,500,3,0.5450264427650392,0.5082275122057286,0.3309420404916909
1401,n01518878,3657,333,500,3,0.40128749351275467,0.3615072901427978,0.33926527970974013
1402,n01518878,4184,334,500,3,0.4940720881739648,0.4076921238883075,0.3329645081419249
1403,n01518878,4392,422,500,3,0.5271469886715938,0.5132229106666647,0.48626485448376483
1404,n01518878,6007,375,500,3,0.502175908827542,0.5242118018484742,0.4042322806937933
1405,n01518878,7855,333,500,3,0.5341662291731717,0.6133231213278444,0.34489167160476364
1406,n01518878,17307,334,500,3,0.3940663854537657,0.30222289975396666,0.21034311771071704
1407,n01518878,1359,500,333,3,0.5560109848555292,0.48151196741738106,0.3882848871448675
1408,n01518878,1042,500,333,3,0.41595390875888494,0.3548413081428256,0.23949587208528705
1409,n01518878,3202,333,500,3,0.46385746386978294,0.3946161128791249,0.3111699688601445
1410,n01518878,1267,1071,1600,3,0.5830368050221615,0.5671144516819786,0.4540294998786355
1411,n01518878,6098,500,333,3,0.5471798055181388,0.528337048097113,0.46557085458011066
1412,n01518878,5754,500,333,3,0.45005704071211994,0.4286186496640761,0.34215867231251706
1413,n01518878,2245,375,500,3,0.5114650667192495,0.5095626085039324,0.4256459344188751
1414,n01518878,4250,375,500,3,0.5287445880528708,0.5302486483031636,0.5054489311258781
1415,n01518878,4548,333,500,3,0.5376991523882281,0.527668958492488,0.5234253701480592
1416,n01518878,22825,500,375,3,0.450366839165764,0.4777180642659427,0.2973993643831709
1417,n01518878,17832,358,500,3,0.4831119620749247,0.4275941280349031,0.35137111675622246
1418,n01518878,35248,500,336,3,0.5177831431329417,0.5297561549729454,0.4967106717181698
1419,n01518878,503,500,355,3,0.5652087269311645,0.4952718093225314,0.2962106802437905
1420,n01518878,666,375,500,3,0.5844646286028612,0.61653657389753,0.5419873428116012
1421,n01518878,3110,339,500,3,0.4770839976241834,0.4540176126720031,0.3106536254190319
1422,n01518878,38747,436,500,3,0.5332508290253424,0.5274140985158619,0.44334555785777974
1423,n01518878,17372,333,500,3,0.4266728285911329,0.4925861090862097,0.37636838087572544
1424,n01518878,206,375,500,3,0.415740869323705,0.45458868730105567,0.3537059123052082
1425,n01518878,7153,500,375,3,0.5312204428019026,0.5186381160957694,0.4510009809624839
1426,n01518878,1183,333,500,3,0.48109958937796893,0.4746458990513805,0.4066498542448515
1427,n01518878,31864,334,500,3,0.6509725001746368,0.5581142641713073,0.4508490013176411
1428,n01518878,15452,500,333,3,0.5050901104732843,0.4488536886420766,0.3976701816898172
1429,n01518878,6895,428,500,3,0.4811323229175185,0.5259445663810183,0.36702068795804493
1430,n01518878,3995,1200,1600,3,0.5096887453429403,0.4800642885402888,0.5093528348910412
1431,n01518878,1935,500,375,3,0.5222858290379683,0.6282819779642802,0.275899411879757
1432,n01518878,27767,500,333,3,0.35961510849488254,0.35144566745880806,0.20757861525582647
1433,n01518878,28101,375,500,3,0.5728434202648481,0.4848312997047204,0.3785719634526932
1434,n01518878,39577,375,500,3,0.46632116451332517,0.47902544976012734,0.41034879907679134
1435,n01518878,2358,375,500,3,0.5761633367181057,0.510729966676678,0.47921587696590917
1436,n01518878,30522,500,375,3,0.45806771771463267,0.46088904184330615,0.3299342638440869
1437,n01518878,35897,364,500,3,0.6345965637612201,0.4703894078982492,0.3864073156278798
1438,n01518878,1029,375,500,3,0.48092741265276023,0.4055032063128989,0.3232062378135708
1439,n01518878,3967,500,401,3,0.5880633118916363,0.470467922510791,0.3620664038329604
1440,n01518878,15271,375,500,3,0.5271354099872881,0.4949341792942077,0.4656412540919982
1441,n01518878,857,500,375,3,0.4355438508243291,0.4031186821053038,0.3544727873060094
1442,n01518878,29938,333,500,3,0.42022174607330237,0.4600397377659583,0.3236284691123268
1443,n01518878,1733,333,500,3,0.43504528194410585,0.4559836150289191,0.40335099798580354
1444,n01518878,27155,334,500,3,0.47399521609036316,0.44158533066003014,0.4085066587428433
1445,n01518878,37771,375,500,3,0.49187270705860336,0.47145805257168494,0.41310753937739453
1446,n01518878,1089,480,640,3,0.5185931032778581,0.5001724798299911,0.46381098879375315
1447,n01518878,6064,375,500,3,0.48583070572440834,0.5297393811892012,0.374207980542306
1448,n01518878,5678,520,347,3,0.35748889231983255,0.46106412624347887,0.3307173340805166
1449,n01518878,6678,415,600,3,0.5383373721949277,0.573922094232727,0.45992653974682424
1450,n01518878,29413,375,500,3,0.46179491492641783,0.4118287150351578,0.3633080131773173
1451,n01518878,7346,375,500,3,0.4968748322395351,0.5243033746695119,0.45163868422112163
1452,n01518878,7659,500,333,3,0.5642199258832982,0.5279873488220375,0.44862233564913273
1453,n01518878,24916,368,500,3,0.4883978178081174,0.4675543202034146,0.4424059506205656
1454,n01518878,13969,333,500,3,0.6666970585702636,0.5955455599961503,0.5158016624371267
1455,n01518878,21649,375,500,3,0.5441882537789481,0.4901738610870917,0.4643806500557952
1456,n01518878,4830,375,500,3,0.6018213043946222,0.5857875825710386,0.5225185883762331
1457,n01518878,2650,375,500,3,0.4507152359498352,0.421272189949537,0.3528537707955876
1458,n01518878,37305,375,500,3,0.5805697809714909,0.46589533547859396,0.4727353009699131
1459,n01518878,5595,348,500,3,0.37268762619367846,0.40270714302568195,0.33562047683092494
1460,n01518878,4349,374,500,3,0.5434949461037405,0.5508968478604347,0.4910152847573221
1461,n01518878,4024,376,500,3,0.6373183023628548,0.44018039268278897,0.36655950920568053
1462,n01518878,9309,500,374,3,0.5208035927693272,0.5446503079915216,0.5087866153205916
1463,n01518878,7647,500,375,3,0.550382850214316,0.4841227700994796,0.43274875556457415
1464,n01518878,40221,335,500,3,0.5433619998488772,0.5002203316275184,0.3812599759407224
1465,n01518878,699,497,680,3,0.46757293547467454,0.4013765086002091,0.3782477272007349
1466,n01518878,3821,375,500,3,0.5207437852525206,0.500883154351659,0.44483303948282316
